2208	4040023	4043692
2210	4044626	4048155
2213	4048789	4051669
2214	4051781	4051891
2215	4054363	4054647
2219	4056058	4061625
2220	4062319	4062385
2221	4067300	4067497
2222	4068425	4068537
2228	4071595	4078321
2231	4083846	4086129
2232	4090847	4091146
2233	4092296	4092745
2236	4095472	4097513
2240	4098549	4101624
2246	4103694	4108762
2247	4109531	4109637
2250	4110238	4111748
2251	4112496	4112591
2252	4113603	4113736
2254	4116114	4116867
2255	4117354	4117445
2256	4118373	4118438
2257	4120311	4120402
2258	4121363	4121453
2259	4122480	4122634
2261	4124834	4125308
2262	4125918	4126100
2267	4126419	4135062
2268	4135681	4135954
2270	4140245	4145488
2271	4146341	4146554
2272	4148289	4148469
2273	4151122	4151718
2275	4152871	4156307
2277	4156418	4157412
2279	4158814	4160192
2285	4161294	4172098
2293	4173050	4188349
2294	4188511	4188757
2295	4194123	4194354
2298	4194832	4199285
2300	4199712	4202664
2303	4205556	4211702
2307	4212147	4218323
2308	4220511	4220826
2311	4221652	4227475
2313	4228166	4229381
2314	4229655	4229906
2317	4231257	4237799
2319	4238079	4238801
2320	4240278	4240648
2321	4243099	4243251
2325	4244443	4252065
2329	4254490	4257510
2334	4258027	4261270
2337	4262255	4266831
2340	4267036	4269071
2342	4271895	4272782
2344	4273065	4275082
2346	4275407	4275949
2349	4276090	4279805
2350	4281099	4281275
2351	4283237	4283435
2354	4285395	4294458
2355	4295149	4295241
2356	4297390	4297586
2357	4302133	4302150
2358	4302427	4302634
2359	4304621	4304892
2360	4309004	4309129
2363	4311015	4312366
2364	4320446	4321358
2365	4323189	4323320
2366	4323765	4324421
2369	4324758	4330203
2370	4333614	4333716
2371	4335055	4335190
2372	4335953	4336276
2373	4338545	4338742
2376	4339652	4342951
2377	4343582	4343702
2378	4345350	4345426
2379	4346768	4347337
2382	4349686	4351222
2383	4352741	4352976
2384	4354435	4354492
2385	4356641	4356719
2386	4358055	4358418
2387	4359958	4360573
2388	4363380	4363494
2389	4364797	4364913
2391	4366351	4367178
2394	4368436	4371387
2395	4372258	4372651
2400	4373681	4375211
2403	4380342	4384069
2404	4388384	4388479
2408	4389533	4390950
2419	4392091	4414039
2420	4414316	4414463
2422	4414794	4415720
2423	4416477	4416583
2425	4417649	4422538
2427	4422815	4424650
2428	4425446	4426101
2431	4426741	4429343
2432	4430007	4430113
2433	4431080	4431186
2435	4432048	4432644
2438	4434589	4436730
2440	4437286	4437894
2441	4439239	4439560
2444	4440200	4447144
2447	4447676	4452633
2449	4453633	4455336
2451	4455889	4457922
2452	4458388	4458544
2453	4460684	4461076
2454	4464204	4464321
2457	4465270	4468549
2458	4468937	4469008
2459	4470419	4470421
2460	4470557	4470836
2461	4471233	4471362
2465	4472077	4475329
2467	4476335	4477056
2469	4477561	4479004
2470	4482304	4482462
2472	4483975	4486583
2474	4492430	4493212
2478	4494233	4500125
